===============================================================
Gobuster v3.6
by OJ Reeves (@TheColonial) & Christian Mehlmauer (@firefart)
===============================================================
[+] Url:                     https://play.picoctf.org/practice?FUZZ=1
[+] Method:                  GET
[+] Threads:                 10
[+] Wordlist:                /home/piyal/SecLists/Discovery/Web-Content/BurpSuite-ParamMiner/lowercase-headers
[+] Excluded Status codes:   400,301
[+] User Agent:              gobuster/3.6
[+] Timeout:                 10s
===============================================================
Starting gobuster in fuzzing mode
===============================================================
[2KFound: [Status=200] [Length=2466] [Word=X-Mobile-Gateway] https://play.picoctf.org/practice?X-Mobile-Gateway=1
[2KFound: [Status=200] [Length=2466] [Word=X-Mobile-Ua] https://play.picoctf.org/practice?X-Mobile-Ua=1
[2KFound: [Status=200] [Length=2466] [Word=X-Mosso-Dt] https://play.picoctf.org/practice?X-Mosso-Dt=1
[2KFound: [Status=200] [Length=2466] [Word=X-Moz] https://play.picoctf.org/practice?X-Moz=1
[2KFound: [Status=200] [Length=2466] [Word=X-Msisdn] https://play.picoctf.org/practice?X-Msisdn=1
[2KFound: [Status=200] [Length=2466] [Word=X-Ms-Policykey] https://play.picoctf.org/practice?X-Ms-Policykey=1
[2KFound: [Status=200] [Length=2466] [Word=X-Myqee-System-Debug] https://play.picoctf.org/practice?X-Myqee-System-Debug=1
[2KFound: [Status=200] [Length=2466] [Word=X-Myqee-System-Hash] https://play.picoctf.org/practice?X-Myqee-System-Hash=1
[2KFound: [Status=200] [Length=2466] [Word=X-Myqee-System-Isadmin] https://play.picoctf.org/practice?X-Myqee-System-Isadmin=1
[2KFound: [Status=200] [Length=2466] [Word=X-Myqee-System-Isrest] https://play.picoctf.org/practice?X-Myqee-System-Isrest=1
[2KFound: [Status=200] [Length=2466] [Word=X-Myqee-System-Pathinfo] https://play.picoctf.org/practice?X-Myqee-System-Pathinfo=1
[2KFound: [Status=200] [Length=2466] [Word=X-Myqee-System-Project] https://play.picoctf.org/practice?X-Myqee-System-Project=1
[2KFound: [Status=200] [Length=2466] [Word=X-Myqee-System-Rstr] https://play.picoctf.org/practice?X-Myqee-System-Rstr=1
[2KFound: [Status=200] [Length=2466] [Word=X-Myqee-System-Time] https://play.picoctf.org/practice?X-Myqee-System-Time=1
[2KFound: [Status=200] [Length=2466] [Word=X-Network-Info] https://play.picoctf.org/practice?X-Network-Info=1
[2KFound: [Status=200] [Length=2466] [Word=X-Nfsn-Https] https://play.picoctf.org/practice?X-Nfsn-Https=1
[2KFound: [Status=200] [Length=2466] [Word=X-Ning-Request-Uri] https://play.picoctf.org/practice?X-Ning-Request-Uri=1
[2KFound: [Status=200] [Length=2466] [Word=X-Nokia-Bearer] https://play.picoctf.org/practice?X-Nokia-Bearer=1
[2KFound: [Status=200] [Length=2466] [Word=X-Nokia-Connection-Mode] https://play.picoctf.org/practice?X-Nokia-Connection-Mode=1
[2KFound: [Status=200] [Length=2466] [Word=X-Nokia-Gateway-Id] https://play.picoctf.org/practice?X-Nokia-Gateway-Id=1
[2KFound: [Status=200] [Length=2466] [Word=X-Nokia-Ipaddress] https://play.picoctf.org/practice?X-Nokia-Ipaddress=1
[2KFound: [Status=200] [Length=2466] [Word=X-Nokia-Msisdn] https://play.picoctf.org/practice?X-Nokia-Msisdn=1
[2KFound: [Status=200] [Length=2466] [Word=X-Nokia-Wia-Accept-Original] https://play.picoctf.org/practice?X-Nokia-Wia-Accept-Original=1
[2KFound: [Status=200] [Length=2466] [Word=X-Nokia-Wtls] https://play.picoctf.org/practice?X-Nokia-Wtls=1
[2KFound: [Status=200] [Length=2466] [Word=X-Nuget-Apikey] https://play.picoctf.org/practice?X-Nuget-Apikey=1
[2KFound: [Status=200] [Length=2466] [Word=X-Oc-Mtime] https://play.picoctf.org/practice?X-Oc-Mtime=1
[2KFound: [Status=200] [Length=2466] [Word=Xonnection] https://play.picoctf.org/practice?Xonnection=1
[2KFound: [Status=200] [Length=2466] [Word=X-Opera-Info] https://play.picoctf.org/practice?X-Opera-Info=1
[2KFound: [Status=200] [Length=2466] [Word=X-Operamini-Features] https://play.picoctf.org/practice?X-Operamini-Features=1
[2KFound: [Status=200] [Length=2466] [Word=X-Operamini-Phone] https://play.picoctf.org/practice?X-Operamini-Phone=1
[2KFound: [Status=200] [Length=2466] [Word=X-Operamini-Phone-Ua] https://play.picoctf.org/practice?X-Operamini-Phone-Ua=1
[2KFound: [Status=200] [Length=2466] [Word=X-Orchestra-Scheme] https://play.picoctf.org/practice?X-Orchestra-Scheme=1
[2KFound: [Status=200] [Length=2466] [Word=X-Options] https://play.picoctf.org/practice?X-Options=1
[2KFound: [Status=200] [Length=2466] [Word=X-Orig-Client] https://play.picoctf.org/practice?X-Orig-Client=1
[2KFound: [Status=200] [Length=2466] [Word=X-Orange-Id] https://play.picoctf.org/practice?X-Orange-Id=1
[2KFound: [Status=200] [Length=2466] [Word=X-Original-Host] https://play.picoctf.org/practice?X-Original-Host=1
[2KFound: [Status=200] [Length=2466] [Word=X-Original-Http-Command] https://play.picoctf.org/practice?X-Original-Http-Command=1
[2KFound: [Status=200] [Length=2466] [Word=X-Originally-Forwarded-For] https://play.picoctf.org/practice?X-Originally-Forwarded-For=1
[2KFound: [Status=200] [Length=2466] [Word=X-Originally-Forwarded-Proto] https://play.picoctf.org/practice?X-Originally-Forwarded-Proto=1
[2KFound: [Status=200] [Length=2466] [Word=X-Original-Remote-Addr] https://play.picoctf.org/practice?X-Original-Remote-Addr=1
[2KFound: [Status=200] [Length=2466] [Word=X-Original-Url] https://play.picoctf.org/practice?X-Original-Url=1
[2KFound: [Status=200] [Length=2466] [Word=X-Originating-Ip] https://play.picoctf.org/practice?X-Originating-Ip=1
[2KFound: [Status=200] [Length=2466] [Word=X-Original-User-Agent] https://play.picoctf.org/practice?X-Original-User-Agent=1
[2KFound: [Status=200] [Length=2466] [Word=X-Os-Prefs] https://play.picoctf.org/practice?X-Os-Prefs=1
[2KFound: [Status=200] [Length=2466] [Word=X-Overlay] https://play.picoctf.org/practice?X-Overlay=1
[2KFound: [Status=200] [Length=2466] [Word=X-Pagelet-Fragment] https://play.picoctf.org/practice?X-Pagelet-Fragment=1
[2KFound: [Status=200] [Length=2466] [Word=X-Password] https://play.picoctf.org/practice?X-Password=1
[2KFound: [Status=200] [Length=2466] [Word=Xpdb-Debugger] https://play.picoctf.org/practice?Xpdb-Debugger=1
[2KFound: [Status=200] [Length=2466] [Word=X-Phabricator-Csrf] https://play.picoctf.org/practice?X-Phabricator-Csrf=1
[2KFound: [Status=200] [Length=2466] [Word=X-Phpbb-Using-Plupload] https://play.picoctf.org/practice?X-Phpbb-Using-Plupload=1
[2KFound: [Status=200] [Length=2466] [Word=X-Pjax] https://play.picoctf.org/practice?X-Pjax=1
[2KFound: [Status=200] [Length=2466] [Word=X-Pjax-Container] https://play.picoctf.org/practice?X-Pjax-Container=1
[2KFound: [Status=200] [Length=2466] [Word=X-Prototype-Version] https://play.picoctf.org/practice?X-Prototype-Version=1
[2KFound: [Status=200] [Length=2466] [Word=X-Proxy-Url] https://play.picoctf.org/practice?X-Proxy-Url=1
[2KFound: [Status=200] [Length=2466] [Word=Xproxy] https://play.picoctf.org/practice?Xproxy=1
[2KFound: [Status=200] [Length=2466] [Word=X-Purpose] https://play.picoctf.org/practice?X-Purpose=1
[2KFound: [Status=200] [Length=2466] [Word=X-Pswd] https://play.picoctf.org/practice?X-Pswd=1
[2KFound: [Status=200] [Length=2466] [Word=X-Real-Ip] https://play.picoctf.org/practice?X-Real-Ip=1
[2KFound: [Status=200] [Length=2466] [Word=X-Qafoo-Profiler] https://play.picoctf.org/practice?X-Qafoo-Profiler=1
[2KFound: [Status=200] [Length=2466] [Word=X-Remote-Addr] https://play.picoctf.org/practice?X-Remote-Addr=1
[2KFound: [Status=200] [Length=2466] [Word=X-Remote-Protocol] https://play.picoctf.org/practice?X-Remote-Protocol=1
[2KFound: [Status=200] [Length=2466] [Word=X-Render-Partial] https://play.picoctf.org/practice?X-Render-Partial=1
[2KFound: [Status=200] [Length=2466] [Word=X-Request] https://play.picoctf.org/practice?X-Request=1
[2KFound: [Status=200] [Length=2466] [Word=X-Requested-With] https://play.picoctf.org/practice?X-Requested-With=1
[2KFound: [Status=200] [Length=2466] [Word=X-Request-Timestamp] https://play.picoctf.org/practice?X-Request-Timestamp=1
[2KFound: [Status=200] [Length=2466] [Word=X-Request-Id] https://play.picoctf.org/practice?X-Request-Id=1
[2KFound: [Status=200] [Length=2466] [Word=X-Request-Start] https://play.picoctf.org/practice?X-Request-Start=1
[2KFound: [Status=200] [Length=2466] [Word=X-Response-Format] https://play.picoctf.org/practice?X-Response-Format=1
[2KFound: [Status=200] [Length=2466] [Word=X-Request-Signature] https://play.picoctf.org/practice?X-Request-Signature=1
[2KFound: [Status=200] [Length=2466] [Word=X-Rest-Password] https://play.picoctf.org/practice?X-Rest-Password=1
[2KFound: [Status=200] [Length=2466] [Word=X-Rest-Cors] https://play.picoctf.org/practice?X-Rest-Cors=1
[2KFound: [Status=200] [Length=2466] [Word=X-Rest-Username] https://play.picoctf.org/practice?X-Rest-Username=1
[2KFound: [Status=200] [Length=2466] [Word=X-Rewrite-Url] https://play.picoctf.org/practice?X-Rewrite-Url=1
[2KFound: [Status=200] [Length=2466] [Word=Xroxy-Connection] https://play.picoctf.org/practice?Xroxy-Connection=1
[2KFound: [Status=200] [Length=2466] [Word=X-Sakura-Forwarded-For] https://play.picoctf.org/practice?X-Sakura-Forwarded-For=1
[2KFound: [Status=200] [Length=2466] [Word=X-Scalr-Auth-Key] https://play.picoctf.org/practice?X-Scalr-Auth-Key=1
[2KFound: [Status=200] [Length=2466] [Word=X-Scalr-Env-Id] https://play.picoctf.org/practice?X-Scalr-Env-Id=1
[2KFound: [Status=200] [Length=2466] [Word=X-Scanner] https://play.picoctf.org/practice?X-Scanner=1
[2KFound: [Status=200] [Length=2466] [Word=X-Scheme] https://play.picoctf.org/practice?X-Scheme=1
[2KFound: [Status=200] [Length=2466] [Word=X-Scalr-Auth-Token] https://play.picoctf.org/practice?X-Scalr-Auth-Token=1
[2KFound: [Status=200] [Length=2466] [Word=X-Screen-Height] https://play.picoctf.org/practice?X-Screen-Height=1
[2KFound: [Status=200] [Length=2466] [Word=X-Screen-Width] https://play.picoctf.org/practice?X-Screen-Width=1
[2KFound: [Status=200] [Length=2466] [Word=X-Signature] https://play.picoctf.org/practice?X-Signature=1
[2KFound: [Status=200] [Length=2466] [Word=X-Sendfile-Type] https://play.picoctf.org/practice?X-Sendfile-Type=1
[2KFound: [Status=200] [Length=2466] [Word=X-Serial-Number] https://play.picoctf.org/practice?X-Serial-Number=1
[2KFound: [Status=200] [Length=2466] [Word=X-Serialize] https://play.picoctf.org/practice?X-Serialize=1
[2KFound: [Status=200] [Length=2466] [Word=X-Server-Name] https://play.picoctf.org/practice?X-Server-Name=1
[2KFound: [Status=200] [Length=2466] [Word=X-Server-Id] https://play.picoctf.org/practice?X-Server-Id=1
[2KFound: [Status=200] [Length=2466] [Word=X-Server-Port] https://play.picoctf.org/practice?X-Server-Port=1
[2KFound: [Status=200] [Length=2466] [Word=X-Sina-Proxyuser] https://play.picoctf.org/practice?X-Sina-Proxyuser=1
[2KFound: [Status=200] [Length=2466] [Word=X-Skyfire-Phone] https://play.picoctf.org/practice?X-Skyfire-Phone=1
[2KFound: [Status=200] [Length=2466] [Word=X-Skyfire-Screen] https://play.picoctf.org/practice?X-Skyfire-Screen=1
[2KFound: [Status=200] [Length=2466] [Word=X-Ssl] https://play.picoctf.org/practice?X-Ssl=1
[2KFound: [Status=200] [Length=2466] [Word=X-Subdomain] https://play.picoctf.org/practice?X-Subdomain=1
[2KFound: [Status=200] [Length=2466] [Word=X-Teamsite-Preremap] https://play.picoctf.org/practice?X-Teamsite-Preremap=1
[2KFound: [Status=200] [Length=2466] [Word=X-Te] https://play.picoctf.org/practice?X-Te=1
[2KFound: [Status=200] [Length=2466] [Word=X-Timer] https://play.picoctf.org/practice?X-Timer=1
[2KFound: [Status=200] [Length=2466] [Word=X-Tine20-Jsonkey] https://play.picoctf.org/practice?X-Tine20-Jsonkey=1
[2KFound: [Status=200] [Length=2466] [Word=X-Test-Session-Id] https://play.picoctf.org/practice?X-Test-Session-Id=1
[2KFound: [Status=200] [Length=2466] [Word=X-Tine20-Request-Type] https://play.picoctf.org/practice?X-Tine20-Request-Type=1
[2KFound: [Status=200] [Length=2466] [Word=X-Tomboy-Client] https://play.picoctf.org/practice?X-Tomboy-Client=1
[2KFound: [Status=200] [Length=2466] [Word=X-Tor] https://play.picoctf.org/practice?X-Tor=1
[2KFound: [Status=200] [Length=2466] [Word=X-Twilio-Signature] https://play.picoctf.org/practice?X-Twilio-Signature=1
[2KFound: [Status=200] [Length=2466] [Word=X-Ua-Device] https://play.picoctf.org/practice?X-Ua-Device=1
[2KFound: [Status=200] [Length=2466] [Word=X-Ucbrowser-Device-Ua] https://play.picoctf.org/practice?X-Ucbrowser-Device-Ua=1
[2KFound: [Status=200] [Length=2466] [Word=X-Uidh] https://play.picoctf.org/practice?X-Uidh=1
[2KFound: [Status=200] [Length=2466] [Word=X-Update-Range] https://play.picoctf.org/practice?X-Update-Range=1
[2KFound: [Status=200] [Length=2466] [Word=X-Up-Calling-Line-Id] https://play.picoctf.org/practice?X-Up-Calling-Line-Id=1
[2KFound: [Status=200] [Length=2466] [Word=X-Unique-Id] https://play.picoctf.org/practice?X-Unique-Id=1
[2KFound: [Status=200] [Length=2466] [Word=X-Uniquewcid] https://play.picoctf.org/practice?X-Uniquewcid=1
[2KFound: [Status=200] [Length=2466] [Word=X-Update] https://play.picoctf.org/practice?X-Update=1
[2KFound: [Status=200] [Length=2466] [Word=X-Up-Devcap-Iscolor] https://play.picoctf.org/practice?X-Up-Devcap-Iscolor=1
[2KFound: [Status=200] [Length=2466] [Word=X-Up-Devcap-Screendepth] https://play.picoctf.org/practice?X-Up-Devcap-Screendepth=1
[2KFound: [Status=200] [Length=2466] [Word=X-Up-Devcap-Screenpixels] https://play.picoctf.org/practice?X-Up-Devcap-Screenpixels=1
[2KFound: [Status=200] [Length=2466] [Word=X-Upload-Name] https://play.picoctf.org/practice?X-Upload-Name=1
[2KFound: [Status=200] [Length=2466] [Word=X-Upload-Maxresolution] https://play.picoctf.org/practice?X-Upload-Maxresolution=1
[2KFound: [Status=200] [Length=2466] [Word=X-Upload-Size] https://play.picoctf.org/practice?X-Upload-Size=1
[2KFound: [Status=200] [Length=2466] [Word=X-User] https://play.picoctf.org/practice?X-User=1
[2KFound: [Status=200] [Length=2466] [Word=X-Upload-Type] https://play.picoctf.org/practice?X-Upload-Type=1
[2KFound: [Status=200] [Length=2466] [Word=X-Up-Subno] https://play.picoctf.org/practice?X-Up-Subno=1
[2KFound: [Status=200] [Length=2466] [Word=X-Url-Scheme] https://play.picoctf.org/practice?X-Url-Scheme=1
[2KFound: [Status=200] [Length=2466] [Word=X-Username] https://play.picoctf.org/practice?X-Username=1
[2KFound: [Status=200] [Length=2466] [Word=X-User-Agent] https://play.picoctf.org/practice?X-User-Agent=1
[2KFound: [Status=200] [Length=2466] [Word=X-Wap-Network-Client-Ip] https://play.picoctf.org/practice?X-Wap-Network-Client-Ip=1
[2KFound: [Status=200] [Length=2466] [Word=X-Verify-Credentials-Authorization] https://play.picoctf.org/practice?X-Verify-Credentials-Authorization=1
[2KFound: [Status=200] [Length=2466] [Word=X-Varnish] https://play.picoctf.org/practice?X-Varnish=1
[2KFound: [Status=200] [Length=2466] [Word=X-Wap-Clientid] https://play.picoctf.org/practice?X-Wap-Clientid=1
[2KFound: [Status=200] [Length=2466] [Word=X-Wap-Gateway] https://play.picoctf.org/practice?X-Wap-Gateway=1
[2KFound: [Status=200] [Length=2466] [Word=X-Wap-Client-Sdu-Size] https://play.picoctf.org/practice?X-Wap-Client-Sdu-Size=1
[2KFound: [Status=200] [Length=2466] [Word=X-Vodafone-3gpdpcontext] https://play.picoctf.org/practice?X-Vodafone-3gpdpcontext=1
[2KFound: [Status=200] [Length=2466] [Word=X-Wap-Network-Client-Msisdn] https://play.picoctf.org/practice?X-Wap-Network-Client-Msisdn=1
[2KFound: [Status=200] [Length=2466] [Word=X-Wap-Profile] https://play.picoctf.org/practice?X-Wap-Profile=1
[2KFound: [Status=200] [Length=2466] [Word=X-Wap-Proxy-Cookie] https://play.picoctf.org/practice?X-Wap-Proxy-Cookie=1
[2KFound: [Status=200] [Length=2466] [Word=X-Wap-Tod] https://play.picoctf.org/practice?X-Wap-Tod=1
[2KFound: [Status=200] [Length=2466] [Word=X-Wap-Session-Id] https://play.picoctf.org/practice?X-Wap-Session-Id=1
[2KFound: [Status=200] [Length=2466] [Word=X-Wap-Tod-Coded] https://play.picoctf.org/practice?X-Wap-Tod-Coded=1
[2KFound: [Status=200] [Length=2466] [Word=X-Wp-Pjax-Prefetch] https://play.picoctf.org/practice?X-Wp-Pjax-Prefetch=1
[2KFound: [Status=200] [Length=2466] [Word=X-Whatever] https://play.picoctf.org/practice?X-Whatever=1
[2KFound: [Status=200] [Length=2466] [Word=X-Wp-Nonce] https://play.picoctf.org/practice?X-Wp-Nonce=1
[2KFound: [Status=200] [Length=2466] [Word=X-Ws-Api-Key] https://play.picoctf.org/practice?X-Ws-Api-Key=1
[2KFound: [Status=200] [Length=2466] [Word=X-Wikimedia-Debug] https://play.picoctf.org/practice?X-Wikimedia-Debug=1
[2KFound: [Status=200] [Length=2466] [Word=X-Xc-Schema-Version] https://play.picoctf.org/practice?X-Xc-Schema-Version=1
[2KFound: [Status=200] [Length=2466] [Word=X-Xhprof-Debug] https://play.picoctf.org/practice?X-Xhprof-Debug=1
[2KFound: [Status=200] [Length=2466] [Word=Xxxxxxxxxxxxxxx] https://play.picoctf.org/practice?Xxxxxxxxxxxxxxx=1
[2KFound: [Status=200] [Length=2466] [Word=X-Xpid] https://play.picoctf.org/practice?X-Xpid=1
[2KFound: [Status=200] [Length=2466] [Word=X-Xhr-Referer] https://play.picoctf.org/practice?X-Xhr-Referer=1
[2KFound: [Status=200] [Length=2466] [Word=Xxx-Real-Ip] https://play.picoctf.org/practice?Xxx-Real-Ip=1
[2KFound: [Status=200] [Length=2466] [Word=X-Zikula-Ajax-Token] https://play.picoctf.org/practice?X-Zikula-Ajax-Token=1
[2KFound: [Status=200] [Length=2466] [Word=X-Xmlhttprequest] https://play.picoctf.org/practice?X-Xmlhttprequest=1
[2KFound: [Status=200] [Length=2466] [Word=X-Zotero-Version] https://play.picoctf.org/practice?X-Zotero-Version=1
[2KFound: [Status=200] [Length=2466] [Word=X-Ztgo-Bearerinfo] https://play.picoctf.org/practice?X-Ztgo-Bearerinfo=1
[2KFound: [Status=200] [Length=2466] [Word=Y] https://play.picoctf.org/practice?Y=1
[2KFound: [Status=200] [Length=2466] [Word=Zotero-Api-Version] https://play.picoctf.org/practice?Zotero-Api-Version=1

[2KFound: [Status=200] [Length=2466] [Word=Zotero-Write-Token] https://play.picoctf.org/practice?Zotero-Write-Token=1
===============================================================
Finished
===============================================================
